iter	Passed	Remaining
318	1421	3033
319	1425	3029
320	1430	3025
321	1434	3020
322	1438	3015
323	1443	3011
324	1448	3008
325	1453	3004
326	1457	3000
327	1462	2996
328	1467	2993
329	1471	2988
330	1476	2983
331	1480	2979
332	1485	2974
333	1489	2969
334	1493	2965
335	1498	2960
336	1502	2955
337	1506	2951
338	1511	2946
339	1515	2941
340	1520	2937
341	1524	2933
342	1529	2928
343	1533	2924
344	1537	2919
345	1542	2915
346	1546	2910
347	1551	2906
348	1555	2901
349	1559	2896
350	1564	2892
351	1568	2887
352	1573	2883
353	1577	2878
354	1581	2873
355	1585	2869
356	1590	2865
357	1595	2861
358	1599	2856
359	1604	2852
360	1609	2848
361	1613	2843
362	1618	2839
363	1622	2835
364	1627	2831
365	1632	2827
366	1637	2823
367	1641	2819
368	1645	2814
369	1650	2810
370	1655	2806
371	1659	2802
372	1664	2798
373	1669	2794
374	1673	2789
375	1678	2784
376	1682	2780
377	1686	2775
378	1691	2771
379	1695	2766
380	1699	2761
381	1704	2757
382	1708	2753
383	1713	2748
384	1717	2743
385	1722	2740
386	1727	2735
387	1731	2730
388	1735	2726
389	1740	2721
390	1744	2717
391	1749	2712
392	1753	2709
393	1758	2704
394	1762	2699
395	1767	2695
396	1771	2690
397	1775	2686
398	1780	2681
399	1784	2677
400	1789	2672
401	1793	2668
402	1798	2663
403	1803	2660
404	1807	2655
405	1812	2651
406	1816	2646
407	1820	2642
408	1825	2637
409	1829	2632
410	1834	2628
411	1838	2624
412	1842	2619
413	1847	2614
414	1851	2610
415	1856	2605
416	1860	2600
417	1864	2596
418	1869	2592
419	1874	2588
420	1878	2583
421	1883	2579
422	1887	2574
423	1892	2570
424	1896	2565
425	1900	2561
426	1905	2556
427	1909	2551
428	1913	2547
429	1918	2542
430	1922	2538
431	1927	2533
432	1931	2529
433	1936	2525
434	1940	2520
435	1945	2516
436	1949	2512
437	1954	2507
438	1958	2503
439	1963	2498
440	1967	2494
441	1972	2489
442	1977	2486
443	1982	2482
444	1986	2477
445	1991	2473
446	1995	2469
447	2000	2464
448	2005	2460
449	2009	2456
450	2014	2452
451	2019	2448
452	2023	2443
453	2028	2439
454	2032	2435
455	2037	2430
456	2042	2426
457	2046	2422
458	2051	2417
459	2055	2413
460	2060	2408
461	2064	2404
462	2069	2399
463	2073	2395
464	2078	2391
465	2082	2386
466	2087	2382
467	2091	2377
468	2096	2373
469	2100	2369
470	2105	2364
471	2109	2360
472	2114	2355
473	2118	2351
474	2123	2346
475	2127	2342
476	2132	2337
477	2136	2333
478	2141	2328
479	2145	2324
480	2149	2319
481	2154	2314
482	2158	2310
483	2163	2306
484	2168	2302
485	2172	2297
486	2177	2293
487	2181	2289
488	2186	2284
489	2190	2279
490	2195	2275
491	2199	2270
492	2203	2266
493	2208	2261
494	2213	2257
495	2217	2253
496	2221	2248
497	2226	2244
498	2231	2240
499	2235	2235
500	2240	2231
501	2244	2226
502	2249	2222
503	2253	2217
504	2258	2213
505	2262	2209
506	2267	2204
507	2271	2200
508	2276	2195
509	2280	2191
510	2284	2186
511	2289	2182
512	2293	2177
513	2298	2173
514	2302	2168
515	2307	2164
516	2312	2160
517	2316	2155
518	2320	2150
519	2325	2146
520	2329	2141
521	2334	2137
522	2338	2132
523	2342	2128
524	2347	2123
525	2351	2119
526	2356	2114
527	2360	2110
528	2364	2105
529	2369	2100
530	2373	2096
531	2377	2091
532	2382	2087
533	2387	2083
534	2391	2078
535	2395	2074
536	2400	2069
537	2404	2065
538	2409	2060
539	2413	2055
540	2418	2051
541	2422	2046
542	2426	2042
543	2430	2037
544	2435	2032
545	2439	2028
546	2445	2024
547	2449	2020
548	2453	2015
549	2458	2011
550	2463	2007
551	2467	2002
552	2472	1998
553	2476	1994
554	2481	1989
555	2486	1985
556	2490	1980
557	2495	1976
558	2500	1972
559	2504	1967
560	2508	1963
561	2513	1958
562	2517	1954
563	2522	1949
564	2526	1945
565	2531	1941
566	2535	1936
567	2540	1932
568	2545	1928
569	2549	1923
570	2554	1918
571	2558	1914
572	2563	1910
573	2567	1905
574	2572	1901
575	2577	1897
576	2582	1892
577	2586	1888
578	2591	1883
579	2595	1879
580	2599	1874
581	2604	1870
582	2609	1866
583	2613	1861
584	2617	1856
585	2622	1852
586	2626	1848
587	2631	1843
588	2635	1839
589	2640	1835
590	2645	1830
591	2649	1826
592	2654	1821
593	2658	1817
594	2663	1812
595	2667	1808
596	2672	1803
597	2676	1799
598	2680	1794
599	2685	1790
600	2690	1786
601	2694	1781
602	2699	1777
603	2703	1772
604	2708	1768
605	2712	1763
606	2717	1759
607	2722	1755
608	2727	1750
609	2731	1746
610	2735	1741
611	2739	1737
612	2744	1732
613	2748	1727
614	2753	1723
615	2757	1719
616	2762	1714
617	2767	1710
618	2771	1705
619	2776	1701
620	2781	1697
621	2786	1693
622	2790	1688
623	2795	1684
624	2800	1680
625	2804	1675
626	2809	1671
627	2813	1666
628	2818	1662
629	2822	1657
630	2827	1653
631	2831	1648
632	2836	1644
633	2840	1639
634	2845	1635
635	2849	1630
636	2853	1626
637	2859	1622
638	2863	1617
639	2868	1613
640	2872	1608
641	2877	1604
642	2881	1599
643	2885	1595
644	2890	1590
645	2894	1586
646	2899	1581
647	2903	1577
648	2908	1572
649	2912	1568
650	2916	1563
651	2921	1559
652	2925	1554
653	2930	1550
654	2934	1545
655	2939	1541
656	2943	1536
657	2948	1532
658	2952	1527
659	2957	1523
660	2961	1518
661	2966	1514
662	2971	1510
663	2975	1505
664	2979	1501
665	2984	1496
666	2988	1492
667	2992	1487
668	2997	1482
669	3001	1478
670	3006	1474
671	3011	1469
672	3015	1465
673	3020	1460
674	3024	1456
675	3028	1451
676	3033	1447
677	3037	1442
678	3041	1438
679	3046	1433
680	3050	1428
681	3054	1424
682	3059	1419
683	3063	1415
684	3067	1410
685	3072	1406
686	3076	1401
687	3081	1397
688	3085	1392
689	3089	1388
690	3094	1383
691	3098	1379
692	3103	1374
693	3107	1370
694	3111	1365
695	3116	1361
696	3121	1356
697	3125	1352
698	3130	1348
699	3135	1343
700	3139	1339
701	3143	1334
702	3148	1329
703	3152	1325
704	3157	1321
705	3161	1316
706	3166	1312
707	3170	1307
708	3175	1303
709	3179	1298
710	3184	1294
711	3188	1289
712	3193	1285
713	3198	1281
714	3202	1276
715	3206	1272
716	3211	1267
717	3215	1263
718	3220	1258
719	3224	1254
720	3229	1249
721	3233	1245
722	3238	1240
723	3242	1236
724	3246	1231
725	3251	1226
726	3255	1222
727	3259	1217
728	3264	1213
729	3268	1208
730	3272	1204
731	3277	1199
732	3281	1195
733	3285	1190
734	3290	1186
735	3295	1182
736	3299	1177
737	3304	1173
738	3308	1168
739	3313	1164
740	3317	1159
741	3321	1154
742	3326	1150
743	3330	1145
744	3334	1141
745	3339	1136
746	3343	1132
747	3347	1127
748	3352	1123
749	3356	1118
750	3360	1114
751	3364	1109
752	3369	1105
753	3373	1100
754	3377	1096
755	3382	1091
756	3386	1087
757	3390	1082
758	3395	1078
759	3399	1073
760	3404	1069
761	3408	1064
762	3412	1060
763	3416	1055
764	3421	1050
765	3425	1046
766	3429	1041
767	3434	1037
768	3439	1033
769	3443	1028
770	3448	1024
771	3452	1019
772	3456	1015
773	3460	1010
774	3465	1006
775	3469	1001
776	3473	996
777	3478	992
778	3482	987
779	3486	983
780	3491	978
781	3495	974
782	3499	969
783	3504	965
784	3508	961
785	3513	956
786	3517	952
787	3521	947
788	3526	943
789	3530	938
790	3535	934
791	3539	929
792	3543	925
793	3548	920
794	3552	916
795	3556	911
796	3561	907
797	3565	902
798	3569	898
799	3575	893
800	3579	889
801	3583	884
802	3588	880
803	3592	875
804	3596	871
805	3601	866
806	3605	862
807	3610	857
808	3614	853
809	3619	848
810	3623	844
811	3627	839
812	3632	835
813	3636	831
814	3641	826
815	3645	822
816	3650	817
817	3654	813
818	3658	808
819	3663	804
820	3667	799
821	3671	795
822	3676	790
823	3680	786
824	3684	781
825	3688	777
826	3694	772
827	3698	768
828	3702	763
829	3707	759
830	3712	755
831	3717	750
832	3721	746
833	3726	741
834	3730	737
835	3734	732
836	3738	728
837	3743	723
838	3747	719
839	3752	714
840	3756	710
841	3761	705
842	3765	701
843	3769	696
844	3774	692
845	3779	687
846	3783	683
847	3787	678
848	3792	674
849	3797	670
850	3801	665
851	3806	661
852	3810	656
853	3814	652
854	3819	647
855	3823	643
856	3827	638
857	3832	634
858	3836	629
859	3841	625
860	3845	620
861	3850	616
862	3854	611
863	3858	607
864	3863	602
865	3868	598
866	3872	594
867	3876	589
868	3881	585
869	3885	580
870	3889	576
871	3893	571
872	3898	567
873	3902	562
874	3907	558
875	3911	553
876	3915	549
877	3919	544
878	3924	540
879	3929	535
880	3933	531
881	3938	526
882	3942	522
883	3947	517
884	3951	513
885	3955	509
886	3960	504
887	3964	500
888	3968	495
889	3973	491
890	3978	486
891	3982	482
892	3987	477
893	3991	473
894	3996	468
895	4000	464
896	4004	459
897	4009	455
898	4013	450
899	4017	446
900	4022	441
901	4026	437
902	4031	433
903	4035	428
904	4039	424
905	4044	419
906	4048	415
907	4053	410
908	4057	406
909	4061	401
910	4066	397
911	4070	392
912	4074	388
913	4079	383
914	4083	379
915	4088	374
916	4092	370
917	4096	365
918	4101	361
919	4105	356
920	4109	352
921	4114	348
922	4119	343
923	4123	339
924	4128	334
925	4132	330
926	4137	325
927	4141	321
928	4146	316
929	4151	312
930	4155	307
931	4160	303
932	4165	299
933	4169	294
934	4174	290
935	4178	285
936	4183	281
937	4187	276
938	4192	272
939	4196	267
940	4201	263
941	4205	258
942	4210	254
943	4214	250
944	4219	245
945	4223	241
946	4227	236
947	4232	232
948	4236	227
949	4241	223
950	4246	218
951	4250	214
952	4255	209
953	4259	205
954	4263	200
955	4268	196
956	4273	192
957	4277	187
958	4282	183
959	4286	178
960	4291	174
961	4295	169
962	4300	165
963	4304	160
964	4309	156
965	4313	151
966	4317	147
967	4322	142
968	4326	138
969	4331	133
970	4335	129
971	4339	125
972	4344	120
973	4348	116
974	4353	111
975	4357	107
976	4362	102
977	4366	98
978	4371	93
979	4375	89
980	4380	84
981	4384	80
982	4389	75
983	4393	71
984	4398	66
985	4403	62
986	4408	58
987	4412	53
988	4417	49
989	4422	44
990	4427	40
991	4431	35
992	4435	31
993	4440	26
994	4445	22
995	4449	17
996	4454	13
997	4458	8
998	4463	4
999	4468	0
